Date,PunchCode,WorkType,Hours,NoOfMan,SystemHours,Quantity,ResourceKPI,SystemKPI
2020-11-12,214,214,31.47,3.93375,25.954722,15440.0,490.625993,594.882118
2020-11-13,213,213,18.77,2.34625,8.220277,2651.0,49.067661,112.04002
2020-11-15,215,215,3.6,0.45,4.263611,2227.0,618.611111,522.327201
2020-11-16,211,211,79.23,9.90375,57.0525,5509.0,69.531743,96.560185
2020-11-16,214,214,30.76,3.845,19.456944,47313.0,1538.13394,2431.676834
2020-11-17,211,211,97.58,12.1975,106.067222,9239.0,94.681287,87.105137
2020-11-17,214,214,40.0,5.0,35.775,17000.0,425.0,475.192173
2020-11-18,213,213,28.26,3.5325,4.654722,2251.0,26.503892,160.911865
2020-11-19,213,213,35.35,4.41875,4.456944,1037.0,13.889675,110.165171
2020-11-20,214,214,38.09,4.76125,24.138055,19954.0,523.864531,826.661468
2020-11-22,215,215,0.0,0.0,3.075277,1993.0,0.0,648.071702
2020-11-23,211,211,103.71,12.96375,56.709444,5846.0,56.36872,103.086886
2020-11-23,214,214,46.01,5.75125,34.341944,47094.0,1023.560095,1371.325979
2020-11-24,213,213,42.12,5.265,3.073888,1125.0,10.090218,138.261381
2020-11-25,213,213,32.39,4.04875,4.878333,1462.0,16.640939,110.488562
2020-11-26,209,209,61.37,7.67125,38.07,12989.0,211.650643,341.187286
2020-11-26,215,215,98.38,12.2975,68.846388,23983.0,243.779223,348.355239
2020-11-27,215,215,111.76,13.97,79.386944,34402.0,307.820329,433.345815
2020-11-30,213,213,35.75,4.46875,7.32,1784.0,23.664336,115.57377
2020-12-01,211,211,132.53,16.56625,94.589722,9938.0,74.986795,105.064269
2020-12-01,214,214,55.91,6.98875,47.273333,31605.0,565.283491,668.558741
2020-12-02,211,211,209.14,26.1425,101.275555,18570.0,88.792196,183.361127
2020-12-02,215,215,96.52,12.065,94.948333,31595.0,327.341483,332.759923
2020-12-03,209,209,88.56,11.07,72.336111,20508.0,231.571815,283.50985
2020-12-04,211,211,101.05,12.63125,40.714722,5530.0,54.725383,135.823105
2020-12-04,214,214,44.7,5.5875,25.431666,30612.0,684.832214,1203.69621
2020-12-06,215,215,2.35,0.29375,2.483611,1518.0,645.957446,611.206827
2020-12-07,213,213,48.95,6.11875,11.986666,1741.0,16.608784,67.825365
2020-12-08,211,211,137.49,17.18625,43.254444,10943.0,79.591242,252.991345
2020-12-09,209,209,145.38,18.1725,108.061666,27823.0,191.381207,257.473357
2020-12-10,214,214,52.4,6.55,41.599166,28660.0,546.946564,688.956119
2020-12-11,213,213,27.83,3.47875,3.816944,564.0,12.109235,88.290528
2020-12-13,211,211,7.6,0.95,0.003333,39.0,5.131578,11701.170117
2020-12-14,213,213,35.95,4.49375,8.980277,1214.0,17.746871,71.044579
2020-12-15,214,214,38.0,4.75,25.472777,22660.0,596.315789,889.577135
2020-12-16,211,211,114.26,14.2825,46.297777,13305.0,116.44495,287.378808
2020-12-16,214,214,48.0,6.0,28.908611,34583.0,720.479166,1196.287154
2020-12-17,209,209,120.64,15.08,74.767777,28309.0,234.65683,378.625674
2020-12-17,215,215,73.5,9.1875,62.464722,17926.0,243.891156,286.977984
2020-12-20,215,215,3.6,0.45,2.740833,1806.0,501.666666,658.923765
2020-12-21,211,211,92.58,11.5725,34.035833,5856.0,63.253402,172.053964
2020-12-21,214,214,48.2,6.025,33.251666,22290.0,462.448132,670.342352
2020-12-22,211,211,126.18,15.7725,61.502777,8553.0,67.784117,139.066891
2020-12-23,209,209,65.85,8.23125,47.671666,15787.0,239.741837,331.161071
2020-12-28,211,211,102.26,12.7825,21.559166,3931.0,38.441228,182.335439
2020-12-29,209,209,146.56,18.32,92.638333,27277.0,186.114901,294.446144
2020-12-30,211,211,59.66,7.4575,31.276388,72710.0,1218.739523,2324.756938
2020-12-30,214,214,71.22,8.9025,35.170833,81455.0,1143.709632,2315.98154
2020-08-03,209,209,52.5,6.5625,33.690277,11122.0,211.847619,330.12492
2020-08-03,215,215,49.28,6.16,43.052222,17034.0,345.657467,395.65902
2020-08-04,213,213,27.3,3.4125,0.7075,178.0,5.128205,197.879859
2020-08-05,211,211,71.72,8.965,34.398888,8481.0,118.251533,246.548667
2020-08-05,214,214,50.59,6.32375,27.876666,38649.0,763.96521,1386.428348
2020-08-06,215,215,50.87,6.35875,40.633611,13263.0,260.723412,326.40466
2020-08-07,209,209,44.18,5.5225,22.709722,7209.0,163.173381,317.441138
2020-08-10,215,215,68.55,8.56875,49.181388,17870.0,260.68563,363.348834
2020-08-11,211,211,85.75,10.71875,24.660555,10169.0,118.588921,412.358927
2020-08-11,214,214,62.06,7.7575,34.101944,52657.0,848.485336,1544.10552
2020-08-12,209,209,81.47,10.18375,23.826666,19028.0,233.558365,798.601029
2020-08-12,215,215,37.22,4.6525,25.1025,8957.0,240.650188,356.81705
2020-08-13,213,213,60.58,7.5725,3.4975,553.0,3.565533,61.758399
2020-08-14,211,211,88.34,11.0425,30.086666,6739.0,76.284808,223.986266
2020-08-14,214,214,30.81,3.85125,16.325555,21247.0,689.613761,1301.45652
2020-08-17,214,214,53.25,6.65625,32.039166,45820.0,860.469483,1430.124616
2020-08-18,215,215,36.54,4.5675,24.265555,7085.0,193.897099,291.977661
2020-08-19,213,213,76.9,9.6125,2.653055,1388.0,4.551365,131.923386
2020-08-20,213,213,79.56,9.945,2.699444,756.0,3.016591,88.907197
2020-08-21,209,209,56.83,7.10375,21.085555,14994.0,263.839521,711.102932
2020-08-21,215,215,41.39,5.17375,31.5625,11624.0,280.840782,368.285148
2020-08-24,209,209,65.48,8.185,58.486111,18872.0,288.21014,322.674899
2020-08-24,215,215,91.41,11.42625,53.503611,23233.0,254.162564,434.232373
2020-08-25,213,213,64.3,8.0375,3.800833,996.0,6.251944,105.766289
2020-08-26,214,214,63.93,7.99125,39.691666,26691.0,417.503519,672.458545
2020-08-27,215,215,58.72,7.34,52.877222,16180.0,275.544959,305.991869
2020-08-28,209,209,47.26,5.9075,21.625833,13910.0,294.329242,643.212217
2020-08-31,211,211,82.33,10.29125,25.968333,4954.0,60.172476,190.770813
2020-08-31,214,214,51.89,6.48625,37.335,23202.0,447.138176,621.454399
2020-09-01,215,215,47.67,5.95875,45.277222,21044.0,441.451646,464.781165
2020-09-02,214,214,50.84,6.355,34.259722,45411.0,893.214004,1325.492366
2020-09-04,209,209,43.51,5.43875,32.374444,11824.0,271.753619,365.226349
2020-09-07,211,211,91.15,11.39375,23.770555,7675.0,84.201865,322.878451
2020-09-07,214,214,44.89,5.61125,27.747222,24814.0,552.773446,894.287723
2020-09-08,213,213,57.15,7.14375,6.865833,1184.0,10.061242,83.748032
2020-09-10,211,211,86.38,10.7975,23.754722,6233.0,72.157906,262.389936
2020-09-11,213,213,27.37,3.42125,2.111666,543.0,6.540007,84.767193
2020-09-14,214,214,45.93,5.74125,33.383333,37427.0,814.870455,1121.128318
2020-09-15,213,213,57.0,7.125,6.923055,1336.0,9.877193,81.32248
2020-09-16,209,209,109.36,13.67,54.935833,19754.0,180.632772,359.583152
2020-09-17,209,209,39.01,4.87625,29.169722,10497.0,269.08485,359.859446
2020-09-17,215,215,48.52,6.065,36.539722,15586.0,321.228359,426.549495
2020-09-18,211,211,72.05,9.00625,13.260833,3777.0,52.421929,284.823736
2020-09-18,214,214,35.15,4.39375,17.469166,54054.0,1537.809388,3094.251895
2020-09-21,214,214,45.1,5.6375,27.043055,23857.0,528.980044,882.185832
2020-09-22,213,213,27.75,3.46875,2.568333,723.0,10.45045,112.913707
2020-09-23,209,209,98.63,12.32875,41.933055,25627.0,259.829666,611.140781
2020-09-24,215,215,47.94,5.9925,41.590277,14557.0,303.650396,350.00969
2020-09-25,211,211,74.84,9.355,16.952777,2932.0,39.17691,172.951015
2020-09-25,214,214,21.81,2.72625,15.611388,13928.0,638.606143,892.169229
2020-09-28,209,209,57.3,7.1625,56.182222,18430.0,321.640488,328.039713
2020-09-28,215,215,60.16,7.52,52.045555,24772.0,411.768617,475.96764
2020-09-29,209,209,86.61,10.82625,79.235,26198.0,302.482392,330.636713
2020-09-30,211,211,88.07,11.00875,22.459166,5391.0,61.212671,240.035627
2020-09-30,214,214,25.92,3.24,11.569166,35362.0,1364.274691,3056.572962
2020-10-01,214,214,45.34,5.6675,25.904722,34785.0,767.203352,1342.805377
2020-10-02,213,213,33.16,4.145,6.145555,1072.0,9.831122,53.04647
2020-10-05,209,209,75.5,9.4375,59.919444,19077.0,252.675496,318.377453
2020-10-06,215,215,41.47,5.18375,33.588888,11391.0,274.680491,339.130012
2020-10-07,214,214,42.47,5.30875,32.110555,51452.0,1211.490463,1602.339168
2020-10-08,213,213,46.3,5.7875,9.958055,1345.0,11.079914,51.516084
2020-10-09,209,209,63.82,7.9775,31.032777,14917.0,233.735506,480.685308
2020-10-09,215,215,49.98,6.2475,36.601388,14336.0,286.834733,391.679135
2020-10-12,215,215,95.97,11.99625,81.343888,30597.0,318.81838,376.14381
2020-10-13,211,211,229.59,28.69875,174.261388,22760.0,99.133237,130.608393
2020-10-13,214,214,41.54,5.1925,27.667777,26735.0,643.596533,966.286521
2020-10-14,213,213,28.17,3.52125,2.152222,956.0,11.324104,148.218911
2020-10-15,211,211,93.27,11.65875,19.582222,5262.0,56.416854,268.713121
2020-10-18,215,215,4.1,0.5125,4.628055,2325.0,567.07317,502.370866
2020-10-19,211,211,89.27,11.15875,32.975277,5028.0,56.323512,152.47787
2020-10-19,214,214,28.21,3.52625,21.397222,17105.0,606.345267,799.402838
2020-10-20,209,209,56.92,7.115,59.884166,17443.0,306.447645,291.279
2020-10-21,214,214,26.85,3.35625,27.761666,27637.0,1029.310986,995.509419
2020-10-22,213,213,30.2,3.775,2.631666,922.0,9.602649,110.196355
2020-10-23,215,215,40.2,5.025,25.8275,9627.0,239.477611,372.742232
2020-10-26,211,211,90.55,11.31875,21.031944,5168.0,57.07344,245.72146
2020-10-27,214,214,37.45,4.68125,24.669444,32392.0,864.939919,1313.041347
2020-10-28,213,213,24.33,3.04125,2.540555,983.0,18.043568,172.796889
2020-10-29,215,215,45.34,5.6675,42.175833,20129.0,443.956771,477.263839
2020-10-30,209,209,126.61,15.82625,66.060277,33439.0,264.110259,506.189218
2020-10-30,215,215,46.7,5.8375,40.607222,18591.0,398.094218,457.824965
2020-11-02,209,209,79.56,9.945,40.055,11504.0,144.595274,287.205092
2020-11-03,209,209,106.27,13.28375,69.774722,30250.0,284.6523,433.538094
2020-11-03,215,215,53.64,6.705,56.901666,26459.0,493.269947,464.995172
2020-11-04,211,211,223.29,27.91125,104.833611,24338.0,108.997268,232.158367
2020-11-04,214,214,48.91,6.11375,30.248333,41043.0,839.153547,1356.868161
2020-11-05,211,211,119.24,14.905,39.728333,6509.0,54.587386,163.837732
2020-11-05,214,214,33.08,4.135,16.097222,19810.0,598.851269,1230.647126
2020-11-06,213,213,22.71,2.83875,7.756388,1266.0,17.261118,50.538988
2020-11-08,215,215,2.0,0.25,3.218611,2266.0,1133.0,704.030403
2020-11-09,215,215,93.22,11.6525,82.202777,29864.0,320.360437,363.296729
2020-11-11,209,209,69.94,8.7425,48.768055,17411.0,248.94195,357.016493
2020-11-11,215,215,59.92,7.49,53.051944,17880.0,298.397863,337.028177
2020-11-12,211,211,77.19,9.64875,18.951944,5078.0,65.785723,267.94085
2020-11-13,211,211,97.85,12.23125,38.505555,6864.0,70.148185,178.259993
2020-11-13,214,214,45.65,5.70625,26.226388,42148.0,923.28587,1607.083674
2020-11-16,209,209,125.53,15.69125,83.025277,26403.0,210.332191,318.011585
2020-11-16,215,215,87.93,10.99125,70.978333,22844.0,259.797566,321.844695
2020-11-17,215,215,79.81,9.97625,73.282222,28205.0,353.401829,384.881888
2020-11-18,214,214,44.04,5.505,31.193611,23708.0,538.328792,760.027429
2020-11-20,211,211,130.18,16.2725,34.099444,6990.0,53.694884,204.988679
2020-11-23,209,209,99.47,12.43375,90.080555,27568.0,277.148889,306.03719
2020-11-23,215,215,110.0,13.75,99.417222,30738.0,279.436363,309.181843
2020-11-24,211,211,126.27,15.78375,66.81,7703.0,61.004197,115.297111
2020-11-24,214,214,46.43,5.80375,27.384166,48585.0,1046.413956,1774.200463
2020-11-25,211,211,161.97,20.24625,100.233333,17019.0,105.075013,169.793814
2020-11-25,214,214,58.1,7.2625,31.7125,36133.0,621.910499,1139.392983
2020-11-26,213,213,31.26,3.9075,1.360555,629.0,10.908509,250.633014
2020-11-27,209,209,65.82,8.2275,42.428055,12361.0,187.80006,291.340246
2020-11-28,215,215,4.52,0.565,2.941388,1550.0,342.920353,526.9621
2020-11-29,211,211,5.0,0.625,0.263333,161.0,32.2,611.393178
2020-11-30,211,211,119.36,14.92,60.973055,5707.0,47.813337,93.598721
2020-11-30,214,214,47.9,5.9875,38.948055,89943.0,1877.724425,2309.306587
2020-12-01,209,209,128.91,16.11375,113.143333,28115.0,218.097897,248.490116
2020-12-01,215,215,73.43,9.17875,71.955833,26065.0,354.963911,362.236095
2020-12-02,209,209,91.82,11.4775,70.806388,20716.0,225.615334,292.572472
2020-12-03,213,213,53.76,6.72,7.099722,1227.0,8.668155,65.636373
2020-12-04,215,215,104.2,13.025,78.450555,27053.0,259.625719,344.841409
2020-12-07,214,214,47.54,5.9425,34.891388,32491.0,683.445519,931.203997
2020-12-08,209,209,166.78,20.8475,130.438611,34427.0,206.421633,263.932586
2020-12-08,215,215,84.3,10.5375,82.465833,25399.0,301.293001,307.994221
2020-12-09,213,213,43.2,5.4,5.851666,1216.0,12.314815,90.91428
2020-12-10,211,211,171.74,21.4675,46.496666,7575.0,44.107371,162.914906
2020-12-11,211,211,108.42,13.5525,40.779722,8204.0,75.668695,201.178419
2020-12-11,214,214,46.3,5.7875,31.496944,51717.0,1116.99784,1641.96882
2020-12-13,215,215,0.0,0.0,1.045277,216.0,0.0,206.643789
2020-12-15,211,211,150.7,18.8375,69.719722,14812.0,98.287989,212.450646
2020-12-16,215,215,59.55,7.44375,45.026111,13858.0,232.712006,307.776969
2020-12-17,213,213,35.43,4.42875,2.182222,979.0,11.148744,181.008165
2020-12-18,211,211,107.6,13.45,29.175555,6110.0,56.784386,209.421894
2020-12-18,214,214,35.4,4.425,22.305277,41704.0,1178.079096,1869.692091
2020-12-21,215,215,83.71,10.46375,76.951944,18786.0,224.417632,244.126386
2020-12-22,209,209,152.11,19.01375,106.373888,29876.0,196.410492,280.8584
2020-12-22,215,215,51.58,6.4475,39.215555,8536.0,165.4905,217.668728
2020-12-23,213,213,39.55,4.94375,3.668611,137.0,2.376738,25.622777
2020-12-28,209,209,61.48,7.685,54.009166,15379.0,250.146389,284.747962
2020-12-28,215,215,76.5,9.5625,58.048333,11739.0,153.45098,202.228029
2020-12-29,213,213,39.2,4.9,0.98,196.0,3.928571,157.142857
2020-12-30,209,209,56.62,7.0775,48.72,14880.0,262.804662,305.418719
2020-12-30,215,215,26.15,3.26875,11.257222,2289.0,87.53346,203.336133
2021-01-04,215,215,80.83,10.10375,61.345833,25562.0,316.243968,416.686818
2021-01-05,209,209,62.84,7.855,49.916666,17032.0,271.037555,341.208685
2021-01-07,211,211,73.66,9.2075,16.6825,4306.0,58.457778,258.11479
2021-01-07,214,214,23.71,2.96375,14.950277,10086.0,425.39013,674.636329
2020-07-30,211,211,46.43,5.80375,12.217777,2603.0,56.06289,213.050213
2020-07-30,214,214,37.84,4.73,23.051111,53884.0,1423.995771,2337.58798
2020-07-31,209,209,53.47,6.68375,56.045555,18132.0,339.10604,323.522534
2020-07-31,215,215,14.94,1.8675,11.569444,3911.0,261.780455,338.045631
2020-08-04,211,211,75.37,9.42125,27.653055,8260.0,109.592676,298.701174
2020-08-05,209,209,50.62,6.3275,45.833333,14706.0,290.517581,320.858184
2020-08-06,213,213,34.21,4.27625,0.891666,245.0,3.156972,121.121586
2020-08-07,211,211,98.71,12.33875,20.308055,6721.0,68.088339,330.952422
2020-08-07,214,214,45.52,5.69,27.7475,40547.0,890.751318,1461.2848
2020-08-10,213,213,39.75,4.96875,0.838055,262.0,4.553459,215.976278
2020-08-11,213,213,37.82,4.7275,4.921944,394.0,6.054997,46.526332
2020-08-12,214,214,54.84,6.855,32.979722,41037.0,748.304157,1244.310064
2020-08-13,215,215,31.2,3.9,24.940555,8837.0,283.237179,354.322508
2020-08-14,209,209,57.8,7.225,27.989166,14262.0,246.747404,509.554303
2020-08-17,209,209,50.99,6.37375,43.474444,17195.0,337.222984,395.519721
2020-08-17,215,215,62.6,7.825,49.373888,22855.0,365.095846,462.896501
2020-08-18,213,213,71.13,8.89125,5.210555,966.0,5.131449,70.050119
2020-08-19,215,215,43.32,5.415,28.411111,11276.0,260.295475,396.886978
2020-08-20,211,211,87.66,10.9575,19.654166,7132.0,81.359799,362.87472
2020-08-21,214,214,48.85,6.10625,23.906944,29570.0,605.322415,1236.879125
2020-08-25,211,211,112.2,14.025,69.485277,13118.0,116.916221,188.788194
2020-08-26,209,209,51.63,6.45375,65.927222,18931.0,366.666666,287.149972
2020-08-26,215,215,52.02,6.5025,45.800833,18726.0,359.976931,408.857192
2020-08-27,213,213,71.11,8.88875,6.859166,1028.0,6.806356,70.562514
2020-08-28,211,211,86.99,10.87375,23.920555,4346.0,49.959765,181.684747
2020-08-28,214,214,50.39,6.29875,22.260555,26074.0,517.443937,1171.30952
2020-08-31,209,209,64.91,8.11375,70.921111,23339.0,359.559389,329.083959
2020-09-01,213,213,71.93,8.99125,11.598333,1758.0,9.689976,60.094843
2020-09-02,209,209,95.74,11.9675,77.019166,26797.0,279.893461,347.926384
2020-09-02,215,215,43.34,5.4175,42.276944,19437.0,448.477157,459.754139
2020-09-03,215,215,38.06,4.7575,32.66,15037.0,395.086705,460.410287
2020-09-04,211,211,110.98,13.8725,20.943055,4519.0,40.719048,215.775587
2020-09-04,214,214,32.2,4.025,18.901111,14613.0,453.819875,773.129156
2020-09-07,209,209,88.33,11.04125,70.583055,22057.0,249.711309,312.4971
2020-09-08,215,215,37.95,4.74375,34.326944,14538.0,383.083003,423.515708
2020-09-09,215,215,45.6,5.7,30.364166,16107.0,353.223684,530.460806
2020-09-10,213,213,45.16,5.645,3.617222,568.0,5.801594,72.431275
2020-09-11,211,211,100.6,12.575,21.708611,6433.0,63.946322,296.334021
2020-09-11,214,214,49.39,6.17375,27.811944,86682.0,1755.051629,3116.718486
2020-09-14,209,209,65.53,8.19125,62.131944,19993.0,305.096902,321.782946
2020-09-14,215,215,68.66,8.5825,54.876666,21203.0,308.811535,386.375513
2020-09-15,215,215,36.99,4.62375,28.922777,11051.0,298.75642,382.086408
2020-09-16,211,211,83.79,10.47375,28.729722,5614.0,67.000835,195.40739
2020-09-16,214,214,55.82,6.9775,29.596944,35856.0,642.350412,1211.476428
2020-09-17,214,214,58.6,7.325,27.471111,53542.0,913.686006,1949.029291
2020-09-18,213,213,16.77,2.09625,4.475833,832.0,15.623137,58.53659
2020-09-21,209,209,67.22,8.4025,48.756388,16360.0,243.379946,335.545775
2020-09-21,215,215,76.43,9.55375,61.641944,28399.0,371.568755,460.709026
2020-09-22,211,211,90.9,11.3625,23.113611,7511.0,82.629262,324.960041
2020-09-22,214,214,66.29,8.28625,38.937222,39374.0,593.965907,1011.217492
2020-09-23,211,211,87.37,10.92125,22.356388,6151.0,70.401739,275.13389
2020-09-23,214,214,63.34,7.9175,31.368611,44113.0,696.447742,1406.278397
2020-09-24,213,213,36.64,4.58,5.036388,945.0,12.036026,87.562753
2020-09-25,213,213,24.42,3.0525,2.608611,861.0,13.144963,123.053993
2020-09-28,214,214,46.03,5.75375,23.286111,26714.0,580.360634,1147.207449
2020-09-29,211,211,84.92,10.615,23.185277,6209.0,73.115873,267.799258
2020-09-29,214,214,29.66,3.7075,13.654166,16119.0,543.459204,1180.518824
2020-09-30,209,209,110.0,13.75,51.084166,21503.0,195.481818,420.932779
2020-10-01,209,209,61.91,7.73875,35.001666,15276.0,246.745275,436.436368
2020-10-01,215,215,56.75,7.09375,43.985277,20520.0,361.585903,466.51974
2020-10-02,211,211,87.11,10.88875,16.209166,10109.0,116.048674,623.659477
2020-10-05,211,211,89.61,11.20125,31.132222,4464.0,49.815868,143.388416
2020-10-05,214,214,37.57,4.69625,23.215555,28163.0,749.614053,1213.109055
2020-10-06,213,213,30.72,3.84,4.558333,1198.0,14.029948,94.552109
2020-10-07,209,209,64.82,8.1025,37.900277,13911.0,214.609688,367.042172
2020-10-07,215,215,47.62,5.9525,31.794166,16726.0,351.238975,526.071355
2020-10-08,211,211,72.81,9.10125,14.171111,4243.0,58.274962,299.411951
2020-10-12,213,213,35.46,4.4325,4.711388,1167.0,15.36943,115.677164
2020-10-13,209,209,90.07,11.25875,56.946388,20764.0,230.531808,364.623652
2020-10-14,211,211,208.52,26.065,97.429444,22599.0,108.378093,231.952468
2020-10-15,213,213,37.2,4.65,3.41,1333.0,12.5,136.363636
2020-10-16,209,209,63.24,7.905,29.393055,15423.0,243.880455,524.715787
2020-10-16,215,215,43.61,5.45125,31.792222,9235.0,211.763357,290.479853
2020-10-19,209,209,51.53,6.44125,47.673611,16107.0,312.575198,337.859869
2020-10-20,211,211,87.5,10.9375,23.800833,6917.0,79.051428,290.62008
2020-10-20,214,214,39.66,4.9575,19.732777,20283.0,511.422087,1027.883708
2020-10-21,209,209,66.73,8.34125,34.209166,17975.0,269.369099,525.44397
2020-10-21,215,215,33.34,4.1675,27.273333,16307.0,489.112177,597.910053
2020-10-22,211,211,76.66,9.5825,15.548333,3524.0,45.969214,226.648091
2020-10-22,214,214,53.85,6.73125,34.179166,35674.0,662.469823,1043.735239
2020-10-23,213,213,20.55,2.56875,1.866944,768.0,15.863747,174.616914
2020-10-26,213,213,29.02,3.6275,2.873888,597.0,13.37009,135.008741
2020-10-27,209,209,118.93,14.86625,77.941944,30960.0,260.321197,397.218729
2020-10-27,215,215,41.42,5.1775,30.945,13369.0,322.766779,432.024559
2020-10-28,211,211,122.08,15.26,49.1675,15811.0,129.513433,321.57421
2020-10-28,214,214,39.52,4.94,27.604722,26369.0,667.231781,955.235122
2020-10-29,213,213,28.96,3.62,5.218055,1673.0,22.686464,125.908983
2020-11-01,215,215,3.6,0.45,3.965,2285.0,634.722222,576.292559
2020-11-02,211,211,144.26,18.0325,70.6825,19100.0,132.399833,270.222473
2020-11-02,214,214,34.01,4.25125,17.082222,16051.0,471.949426,939.631858
2020-11-03,214,214,42.1,5.2625,24.099444,27841.0,661.306413,1155.254868
2020-11-04,213,213,21.43,2.67875,2.377222,874.0,15.632291,140.920789
2020-11-05,209,209,43.55,5.44375,25.897777,10306.0,236.647531,397.949213
2020-11-06,215,215,58.21,7.27625,46.101111,21350.0,366.775468,463.112483
2020-11-09,213,213,30.54,3.8175,4.511666,1253.0,19.220694,130.107149
2020-11-10,209,209,153.76,19.22,78.898055,36460.0,237.122788,462.11532
2020-11-10,215,215,61.49,7.68625,44.9425,18266.0,297.056431,406.430438
